Place	Date	Time	Value	Unit
25319	3/12/20	5:20:15	42.5	dB      
25318	3/12/20	5:20:10	43.9	dB      
25317	3/12/20	5:20:05	42.1	dB      
25316	3/12/20	5:20:00	41.8	dB      
25315	3/12/20	5:19:55	41.5	dB      
25314	3/12/20	5:19:50	43.4	dB      
25313	3/12/20	5:19:45	41	dB      
25312	3/12/20	5:19:40	42.6	dB      
25311	3/12/20	5:19:35	44.3	dB      
25310	3/12/20	5:19:30	44.2	dB      
25309	3/12/20	5:19:25	42.7	dB      
25308	3/12/20	5:19:20	43.2	dB      
25307	3/12/20	5:19:15	43.7	dB      
25306	3/12/20	5:19:10	41.5	dB      
25305	3/12/20	5:19:05	39.9	dB      
25304	3/12/20	5:19:00	41.4	dB      
25303	3/12/20	5:18:55	42.2	dB      
25302	3/12/20	5:18:50	41.3	dB      
25301	3/12/20	5:18:45	44.7	dB      
25300	3/12/20	5:18:40	44.5	dB      
25299	3/12/20	5:18:35	43.4	dB      
25298	3/12/20	5:18:30	44.9	dB      
25297	3/12/20	5:18:25	46.7	dB      
25296	3/12/20	5:18:20	43.9	dB      
25295	3/12/20	5:18:15	44.4	dB      
25294	3/12/20	5:18:10	44.1	dB      
25293	3/12/20	5:18:05	41.6	dB      
25292	3/12/20	5:18:00	40.8	dB      
25291	3/12/20	5:17:55	46.6	dB      
25290	3/12/20	5:17:50	45.6	dB      
25289	3/12/20	5:17:45	41.7	dB      
25288	3/12/20	5:17:40	40.9	dB      
25287	3/12/20	5:17:35	42.9	dB      
25286	3/12/20	5:17:30	42.3	dB      
25285	3/12/20	5:17:25	42.2	dB      
25284	3/12/20	5:17:20	44.4	dB      
25283	3/12/20	5:17:15	43.1	dB      
25282	3/12/20	5:17:10	44.5	dB      
25281	3/12/20	5:17:05	43.6	dB      
25280	3/12/20	5:17:00	43.7	dB      
25279	3/12/20	5:16:55	52.1	dB      
25278	3/12/20	5:16:50	45.9	dB      
25277	3/12/20	5:16:45	43.1	dB      
25276	3/12/20	5:16:40	43	dB      
25275	3/12/20	5:16:35	42	dB      
25274	3/12/20	5:16:30	44.4	dB      
25273	3/12/20	5:16:25	43.2	dB      
25272	3/12/20	5:16:20	43	dB      
25271	3/12/20	5:16:15	42.3	dB      
25270	3/12/20	5:16:10	43.3	dB      
25269	3/12/20	5:16:05	46	dB      
25268	3/12/20	5:16:00	45.7	dB      
25267	3/12/20	5:15:55	44.3	dB      
25266	3/12/20	5:15:50	45.6	dB      
25265	3/12/20	5:15:45	53.1	dB      
25264	3/12/20	5:15:40	43.5	dB      
25263	3/12/20	5:15:35	46	dB      
25262	3/12/20	5:15:30	48.1	dB      
25261	3/12/20	5:15:25	46.7	dB      
25260	3/12/20	5:15:20	47.5	dB      
25259	3/12/20	5:15:15	45.1	dB      
25258	3/12/20	5:15:10	45.5	dB      
25257	3/12/20	5:15:05	45	dB      
25256	3/12/20	5:15:00	43.9	dB      
25255	3/12/20	5:14:55	42.2	dB      
25254	3/12/20	5:14:50	42	dB      
25253	3/12/20	5:14:45	42.5	dB      
25252	3/12/20	5:14:40	44	dB      
25251	3/12/20	5:14:35	42.8	dB      
25250	3/12/20	5:14:30	43.9	dB      
25249	3/12/20	5:14:25	44.4	dB      
25248	3/12/20	5:14:20	44.9	dB      
25247	3/12/20	5:14:15	46.8	dB      
25246	3/12/20	5:14:10	44.7	dB      
25245	3/12/20	5:14:05	43.4	dB      
25244	3/12/20	5:14:00	45.1	dB      
25243	3/12/20	5:13:55	45	dB      
25242	3/12/20	5:13:50	45.2	dB      
25241	3/12/20	5:13:45	47.1	dB      
25240	3/12/20	5:13:40	46.6	dB      
25239	3/12/20	5:13:35	47.1	dB      
25238	3/12/20	5:13:30	45.2	dB      
25237	3/12/20	5:13:25	45.2	dB      
25236	3/12/20	5:13:20	47.6	dB      
25235	3/12/20	5:13:15	49.7	dB      
25234	3/12/20	5:13:10	49.8	dB      
25233	3/12/20	5:13:05	47.1	dB      
25232	3/12/20	5:13:00	50.4	dB      
25231	3/12/20	5:12:55	57.7	dB      
25230	3/12/20	5:12:50	50.1	dB      
25229	3/12/20	5:12:45	45.7	dB      
25228	3/12/20	5:12:40	42.2	dB      
25227	3/12/20	5:12:35	41.6	dB      
25226	3/12/20	5:12:30	44.2	dB      
25225	3/12/20	5:12:25	44.8	dB      
25224	3/12/20	5:12:20	44.2	dB      
25223	3/12/20	5:12:15	42.9	dB      
25222	3/12/20	5:12:10	43.8	dB      
25221	3/12/20	5:12:05	42.3	dB      
25220	3/12/20	5:12:00	42.2	dB      
25219	3/12/20	5:11:55	44.2	dB      
25218	3/12/20	5:11:50	48.3	dB      
25217	3/12/20	5:11:45	52.8	dB      
25216	3/12/20	5:11:40	58.4	dB      
25215	3/12/20	5:11:35	51	dB      
25214	3/12/20	5:11:30	46.4	dB      
25213	3/12/20	5:11:25	49.7	dB      
25212	3/12/20	5:11:20	51.8	dB      
