Place	Date	Time	Value	Unit
1	3/9/20	23:15:14	41.1	dB      
2	3/9/20	23:15:19	41	dB      
3	3/9/20	23:15:24	40.7	dB      
4	3/9/20	23:15:29	42.5	dB      
5	3/9/20	23:15:34	41.1	dB      
6	3/9/20	23:15:39	40.8	dB      
7	3/9/20	23:15:44	40.6	dB      
8	3/9/20	23:15:49	40.4	dB      
9	3/9/20	23:15:54	44.7	dB      
10	3/9/20	23:15:59	44	dB      
11	3/9/20	23:16:04	39.7	dB      
12	3/9/20	23:16:09	42.1	dB      
13	3/9/20	23:16:14	40.4	dB      
14	3/9/20	23:16:19	39.8	dB      
15	3/9/20	23:16:24	40	dB      
16	3/9/20	23:16:29	40.7	dB      
17	3/9/20	23:16:34	40.6	dB      
18	3/9/20	23:16:39	40.3	dB      
19	3/9/20	23:16:44	39.6	dB      
20	3/9/20	23:16:49	41.2	dB      
21	3/9/20	23:16:54	42.3	dB      
22	3/9/20	23:16:59	43	dB      
23	3/9/20	23:17:04	40.4	dB      
24	3/9/20	23:17:09	40.3	dB      
25	3/9/20	23:17:14	39.8	dB      
26	3/9/20	23:17:19	39.6	dB      
27	3/9/20	23:17:24	40.4	dB      
28	3/9/20	23:17:29	40.2	dB      
29	3/9/20	23:17:34	40.5	dB      
30	3/9/20	23:17:39	39.8	dB      
31	3/9/20	23:17:44	41.1	dB      
32	3/9/20	23:17:49	39.4	dB      
33	3/9/20	23:17:54	39.7	dB      
34	3/9/20	23:17:59	41.4	dB      
35	3/9/20	23:18:04	42.8	dB      
36	3/9/20	23:18:09	40.5	dB      
37	3/9/20	23:18:14	40.3	dB      
38	3/9/20	23:18:19	40.1	dB      
39	3/9/20	23:18:24	40.7	dB      
40	3/9/20	23:18:29	41	dB      
41	3/9/20	23:18:34	41.7	dB      
42	3/9/20	23:18:39	45.3	dB      
43	3/9/20	23:18:44	40.5	dB      
44	3/9/20	23:18:49	41.5	dB      
45	3/9/20	23:18:54	41.1	dB      
46	3/9/20	23:18:59	41.7	dB      
47	3/9/20	23:19:04	44.9	dB      
48	3/9/20	23:19:09	55.9	dB      
49	3/9/20	23:19:14	42.3	dB      
50	3/9/20	23:19:19	40.8	dB      
51	3/9/20	23:19:24	41.5	dB      
52	3/9/20	23:19:29	40.2	dB      
53	3/9/20	23:19:34	40.7	dB      
54	3/9/20	23:19:39	40.7	dB      
55	3/9/20	23:19:44	41.5	dB      
56	3/9/20	23:19:49	43.1	dB      
57	3/9/20	23:19:54	43.2	dB      
58	3/9/20	23:19:59	44.7	dB      
59	3/9/20	23:20:04	43.9	dB      
60	3/9/20	23:20:09	45.9	dB      
61	3/9/20	23:20:14	45.5	dB      
62	3/9/20	23:20:19	41.8	dB      
63	3/9/20	23:20:24	45.5	dB      
64	3/9/20	23:20:29	41.9	dB      
