Place	Date	Time	Value	Unit
1	2/24/20	13:31:14	60.9	dB      
2	2/24/20	13:31:19	60.7	dB      
3	2/24/20	13:31:24	60.8	dB      
4	2/24/20	13:31:29	60.6	dB      
5	2/24/20	13:31:34	61.4	dB      
6	2/24/20	13:31:39	60.8	dB      
7	2/24/20	13:31:44	60.7	dB      
8	2/24/20	13:31:49	60.6	dB      
9	2/24/20	13:31:54	59.2	dB      
10	2/24/20	13:31:59	59.3	dB      
11	2/24/20	13:32:04	59.7	dB      
12	2/24/20	13:32:09	59.8	dB      
13	2/24/20	13:32:14	59.1	dB      
14	2/24/20	13:32:19	60.4	dB      
15	2/24/20	13:32:24	59.9	dB      
16	2/24/20	13:32:29	60.6	dB      
17	2/24/20	13:32:34	61.4	dB      
18	2/24/20	13:32:39	61	dB      
19	2/24/20	13:32:44	61	dB      
20	2/24/20	13:32:49	60.9	dB      
21	2/24/20	13:32:54	59.8	dB      
22	2/24/20	13:32:59	59.8	dB      
23	2/24/20	13:33:04	59.4	dB      
24	2/24/20	13:33:09	58.3	dB      
25	2/24/20	13:33:14	57.8	dB      
26	2/24/20	13:33:19	58	dB      
27	2/24/20	13:33:24	58.7	dB      
28	2/24/20	13:33:29	58.8	dB      
29	2/24/20	13:33:34	59.6	dB      
30	2/24/20	13:33:39	59.9	dB      
31	2/24/20	13:33:44	59.9	dB      
32	2/24/20	13:33:49	60.2	dB      
33	2/24/20	13:33:54	60.4	dB      
34	2/24/20	13:33:59	60.2	dB      
35	2/24/20	13:34:04	58.9	dB      
36	2/24/20	13:34:09	59.1	dB      
37	2/24/20	13:34:14	58.8	dB      
38	2/24/20	13:34:19	59.5	dB      
39	2/24/20	13:34:24	59.8	dB      
40	2/24/20	13:34:29	59.9	dB      
41	2/24/20	13:34:34	59.2	dB      
42	2/24/20	13:34:39	60	dB      
43	2/24/20	13:34:44	59.1	dB      
44	2/24/20	13:34:49	59.1	dB      
45	2/24/20	13:34:54	60.3	dB      
46	2/24/20	13:34:59	60.3	dB      
47	2/24/20	13:35:04	61.6	dB      
48	2/24/20	13:35:09	60.4	dB      
49	2/24/20	13:35:14	60.6	dB      
50	2/24/20	13:35:19	60.6	dB      
51	2/24/20	13:35:24	60.2	dB      
52	2/24/20	13:35:29	61.5	dB      
53	2/24/20	13:35:34	61	dB      
54	2/24/20	13:35:39	62.2	dB      
55	2/24/20	13:35:44	61.4	dB      
56	2/24/20	13:35:49	60.4	dB      
57	2/24/20	13:35:54	60.9	dB      
58	2/24/20	13:35:59	59.9	dB      
59	2/24/20	13:36:04	59.9	dB      
60	2/24/20	13:36:09	61.5	dB      
61	2/24/20	13:36:14	60.2	dB      
62	2/24/20	13:36:19	60.2	dB      
63	2/24/20	13:36:24	61.3	dB      
64	2/24/20	13:36:29	60.4	dB      
65	2/24/20	13:36:34	60.8	dB      
66	2/24/20	13:36:39	61.2	dB      
67	2/24/20	13:36:44	60.9	dB      
68	2/24/20	13:36:49	60.6	dB      
69	2/24/20	13:36:54	59.4	dB      
70	2/24/20	13:36:59	58.6	dB      
71	2/24/20	13:37:04	60.6	dB      
72	2/24/20	13:37:09	60.6	dB      
73	2/24/20	13:37:14	59.1	dB      
74	2/24/20	13:37:19	61.1	dB      
75	2/24/20	13:37:24	60	dB      
76	2/24/20	13:37:29	59.8	dB      
77	2/24/20	13:37:34	59	dB      
78	2/24/20	13:37:39	58.6	dB      
79	2/24/20	13:37:44	59.1	dB      
80	2/24/20	13:37:49	59.1	dB      
81	2/24/20	13:37:54	57.6	dB      
82	2/24/20	13:37:59	57.5	dB      
83	2/24/20	13:38:04	59.5	dB      
84	2/24/20	13:38:09	59	dB      
85	2/24/20	13:38:14	57.3	dB      
86	2/24/20	13:38:19	57.9	dB      
87	2/24/20	13:38:24	57.5	dB      
88	2/24/20	13:38:29	58.5	dB      
89	2/24/20	13:38:34	58	dB      
90	2/24/20	13:38:39	58.4	dB      
91	2/24/20	13:38:44	56.8	dB      
92	2/24/20	13:38:49	57.9	dB      
93	2/24/20	13:38:54	58.6	dB      
94	2/24/20	13:38:59	58.2	dB      
95	2/24/20	13:39:04	58.6	dB      
96	2/24/20	13:39:09	58.3	dB      
97	2/24/20	13:39:14	57.6	dB      
98	2/24/20	13:39:19	56.9	dB      
99	2/24/20	13:39:24	57.4	dB      
100	2/24/20	13:39:29	56.1	dB      
101	2/24/20	13:39:34	57	dB      
102	2/24/20	13:39:39	57.1	dB      
103	2/24/20	13:39:44	56.2	dB      
104	2/24/20	13:39:49	57.3	dB      
105	2/24/20	13:39:54	57.9	dB      
106	2/24/20	13:39:59	57.9	dB      
107	2/24/20	13:40:04	56.5	dB      
108	2/24/20	13:40:09	57.7	dB      
109	2/24/20	13:40:14	58.3	dB      
110	2/24/20	13:40:19	59	dB      
111	2/24/20	13:40:24	58.1	dB      
112	2/24/20	13:40:29	59.7	dB      
113	2/24/20	13:40:34	59.6	dB      
114	2/24/20	13:40:39	60	dB      
115	2/24/20	13:40:44	58.9	dB      
116	2/24/20	13:40:49	60.1	dB      
117	2/24/20	13:40:54	60	dB      
118	2/24/20	13:40:59	59.8	dB      
119	2/24/20	13:41:04	61.1	dB      
120	2/24/20	13:41:09	61.6	dB      
121	2/24/20	13:41:14	60	dB      
122	2/24/20	13:41:19	59.4	dB      
123	2/24/20	13:41:24	59.4	dB      
124	2/24/20	13:41:29	59.3	dB      
125	2/24/20	13:41:34	59.2	dB      
126	2/24/20	13:41:39	59.4	dB      
127	2/24/20	13:41:44	60.4	dB      
128	2/24/20	13:41:49	61	dB      
129	2/24/20	13:41:54	61.4	dB      
130	2/24/20	13:41:59	59.4	dB      
131	2/24/20	13:42:04	58.8	dB      
132	2/24/20	13:42:09	58.7	dB      
133	2/24/20	13:42:14	59.2	dB      
134	2/24/20	13:42:19	60	dB      
135	2/24/20	13:42:24	59.8	dB      
136	2/24/20	13:42:29	59.8	dB      
137	2/24/20	13:42:34	59.6	dB      
138	2/24/20	13:42:39	58.9	dB      
139	2/24/20	13:42:44	58.4	dB      
140	2/24/20	13:42:49	59.1	dB      
141	2/24/20	13:42:54	59.6	dB      
142	2/24/20	13:42:59	60.7	dB      
143	2/24/20	13:43:04	61.7	dB      
144	2/24/20	13:43:09	61	dB      
145	2/24/20	13:43:14	59.3	dB      
146	2/24/20	13:43:19	59.7	dB      
147	2/24/20	13:43:24	58.7	dB      
148	2/24/20	13:43:29	57.9	dB      
149	2/24/20	13:43:34	59.3	dB      
150	2/24/20	13:43:39	60	dB      
151	2/24/20	13:43:44	59.7	dB      
152	2/24/20	13:43:49	60.3	dB      
153	2/24/20	13:43:54	60.7	dB      
154	2/24/20	13:43:59	59.7	dB      
155	2/24/20	13:44:04	59.5	dB      
156	2/24/20	13:44:09	59.1	dB      
157	2/24/20	13:44:14	58.5	dB      
158	2/24/20	13:44:19	58.2	dB      
159	2/24/20	13:44:24	57.5	dB      
160	2/24/20	13:44:29	57.6	dB      
161	2/24/20	13:44:34	57.7	dB      
162	2/24/20	13:44:39	56.9	dB      
163	2/24/20	13:44:44	58.8	dB      
164	2/24/20	13:44:49	58.1	dB      
165	2/24/20	13:44:54	58.9	dB      
166	2/24/20	13:44:59	58	dB      
167	2/24/20	13:45:04	57.1	dB      
168	2/24/20	13:45:09	57.2	dB      
169	2/24/20	13:45:14	58.2	dB      
170	2/24/20	13:45:19	57.2	dB      
171	2/24/20	13:45:24	59	dB      
172	2/24/20	13:45:29	59.2	dB      
173	2/24/20	13:45:34	59.5	dB      
174	2/24/20	13:45:39	59	dB      
175	2/24/20	13:45:44	56.6	dB      
176	2/24/20	13:45:49	59.1	dB      
177	2/24/20	13:45:54	59.5	dB      
178	2/24/20	13:45:59	59.4	dB      
179	2/24/20	13:46:04	58.4	dB      
180	2/24/20	13:46:09	58.7	dB      
181	2/24/20	13:46:14	58.4	dB      
182	2/24/20	13:46:19	59.1	dB      
183	2/24/20	13:46:24	58	dB      
184	2/24/20	13:46:29	58.4	dB      
185	2/24/20	13:46:34	57.1	dB      
186	2/24/20	13:46:39	58.4	dB      
187	2/24/20	13:46:44	58	dB      
188	2/24/20	13:46:49	58.9	dB      
189	2/24/20	13:46:54	59.3	dB      
190	2/24/20	13:46:59	58.3	dB      
191	2/24/20	13:47:04	58.7	dB      
192	2/24/20	13:47:09	58.8	dB      
193	2/24/20	13:47:14	56.1	dB      
194	2/24/20	13:47:19	56.6	dB      
195	2/24/20	13:47:24	57.8	dB      
196	2/24/20	13:47:29	58.6	dB      
197	2/24/20	13:47:34	57.2	dB      
198	2/24/20	13:47:39	57.5	dB      
199	2/24/20	13:47:44	58.2	dB      
200	2/24/20	13:47:49	56.8	dB      
201	2/24/20	13:47:54	58	dB      
