Place	Date	Time	Value	Unit
168	1/23/20	6:01:26	43.3	dB      
167	1/23/20	6:01:21	52.7	dB      
166	1/23/20	6:01:16	43.1	dB      
165	1/23/20	6:01:11	43.3	dB      
164	1/23/20	6:01:06	55.6	dB      
163	1/23/20	6:01:01	50.8	dB      
162	1/23/20	6:00:56	46	dB      
161	1/23/20	6:00:51	47.6	dB      
160	1/23/20	6:00:46	47.8	dB      
159	1/23/20	6:00:41	45.9	dB      
158	1/23/20	6:00:36	47.5	dB      
157	1/23/20	6:00:31	43.5	dB      
156	1/23/20	6:00:26	47.3	dB      
155	1/23/20	6:00:21	45.3	dB      
154	1/23/20	6:00:16	46.5	dB      
153	1/23/20	6:00:11	44.5	dB      
152	1/23/20	6:00:06	51.5	dB      
151	1/23/20	6:00:01	48.6	dB      
150	1/23/20	5:59:56	46.6	dB      
149	1/23/20	5:59:51	44.3	dB      
148	1/23/20	5:59:46	42.8	dB      
147	1/23/20	5:59:41	43.1	dB      
146	1/23/20	5:59:36	43	dB      
145	1/23/20	5:59:31	43.6	dB      
144	1/23/20	5:59:26	43.7	dB      
143	1/23/20	5:59:21	44.4	dB      
142	1/23/20	5:59:16	47.6	dB      
141	1/23/20	5:59:11	45.7	dB      
140	1/23/20	5:59:06	48.2	dB      
139	1/23/20	5:59:01	45.3	dB      
138	1/23/20	5:58:56	43.4	dB      
137	1/23/20	5:58:51	43.9	dB      
136	1/23/20	5:58:46	47.3	dB      
135	1/23/20	5:58:41	45.1	dB      
134	1/23/20	5:58:36	45.8	dB      
133	1/23/20	5:58:31	45.2	dB      
132	1/23/20	5:58:26	45.1	dB      
131	1/23/20	5:58:21	43.4	dB      
130	1/23/20	5:58:16	43	dB      
129	1/23/20	5:58:11	48.1	dB      
128	1/23/20	5:58:06	46.3	dB      
127	1/23/20	5:58:01	45.6	dB      
126	1/23/20	5:57:56	44.7	dB      
125	1/23/20	5:57:51	44	dB      
124	1/23/20	5:57:46	46.8	dB      
123	1/23/20	5:57:41	44	dB      
122	1/23/20	5:57:36	43.8	dB      
121	1/23/20	5:57:31	43.3	dB      
120	1/23/20	5:57:26	46.2	dB      
119	1/23/20	5:57:21	46.2	dB      
118	1/23/20	5:57:16	46.3	dB      
117	1/23/20	5:57:11	44.9	dB      
116	1/23/20	5:57:06	44.3	dB      
115	1/23/20	5:57:01	49.4	dB      
114	1/23/20	5:56:56	45.2	dB      
113	1/23/20	5:56:51	44.6	dB      
112	1/23/20	5:56:46	45.4	dB      
111	1/23/20	5:56:41	44.2	dB      
110	1/23/20	5:56:36	47	dB      
109	1/23/20	5:56:31	44	dB      
108	1/23/20	5:56:26	45.7	dB      
107	1/23/20	5:56:21	46.5	dB      
106	1/23/20	5:56:16	46.8	dB      
105	1/23/20	5:56:11	52.8	dB      
104	1/23/20	5:56:06	49.7	dB      
103	1/23/20	5:56:01	44.9	dB      
102	1/23/20	5:55:56	45.1	dB      
101	1/23/20	5:55:51	45.6	dB      
