Place	Date	Time	Value	Unit
1	2/21/20	12:50:27	44.4	dB      
2	2/21/20	12:50:32	43.6	dB      
3	2/21/20	12:50:37	43.6	dB      
4	2/21/20	12:50:42	44.3	dB      
5	2/21/20	12:50:47	45.5	dB      
6	2/21/20	12:50:52	45.5	dB      
7	2/21/20	12:50:57	45.1	dB      
8	2/21/20	12:51:02	43.8	dB      
9	2/21/20	12:51:07	44.1	dB      
10	2/21/20	12:51:12	43.3	dB      
11	2/21/20	12:51:17	43.4	dB      
12	2/21/20	12:51:22	43.9	dB      
13	2/21/20	12:51:27	44.4	dB      
14	2/21/20	12:51:32	44.3	dB      
15	2/21/20	12:51:37	43.8	dB      
16	2/21/20	12:51:42	44.4	dB      
17	2/21/20	12:51:47	44.6	dB      
18	2/21/20	12:51:52	46.7	dB      
19	2/21/20	12:51:57	45.7	dB      
20	2/21/20	12:52:02	54.4	dB      
21	2/21/20	12:52:07	44.7	dB      
22	2/21/20	12:52:12	45.6	dB      
23	2/21/20	12:52:17	44.2	dB      
24	2/21/20	12:52:22	45.1	dB      
25	2/21/20	12:52:27	45	dB      
26	2/21/20	12:52:32	44.3	dB      
27	2/21/20	12:52:37	44.4	dB      
28	2/21/20	12:52:42	46	dB      
29	2/21/20	12:52:47	44.4	dB      
30	2/21/20	12:52:52	45.6	dB      
31	2/21/20	12:52:57	44	dB      
32	2/21/20	12:53:02	43.1	dB      
33	2/21/20	12:53:07	45.4	dB      
34	2/21/20	12:53:12	45.9	dB      
35	2/21/20	12:53:17	47.1	dB      
36	2/21/20	12:53:22	48.2	dB      
37	2/21/20	12:53:27	47.8	dB      
38	2/21/20	12:53:32	47.3	dB      
39	2/21/20	12:53:37	47.9	dB      
40	2/21/20	12:53:42	48.2	dB      
41	2/21/20	12:53:47	46.3	dB      
42	2/21/20	12:53:52	45.2	dB      
43	2/21/20	12:53:57	45.3	dB      
44	2/21/20	12:54:02	45.4	dB      
45	2/21/20	12:54:07	46.3	dB      
46	2/21/20	12:54:12	47.6	dB      
47	2/21/20	12:54:17	47.2	dB      
48	2/21/20	12:54:22	46.5	dB      
49	2/21/20	12:54:27	46.6	dB      
50	2/21/20	12:54:32	46	dB      
51	2/21/20	12:54:37	43.9	dB      
52	2/21/20	12:54:42	44.7	dB      
53	2/21/20	12:54:47	44	dB      
54	2/21/20	12:54:52	43.5	dB      
55	2/21/20	12:54:57	45.8	dB      
56	2/21/20	12:55:02	48.8	dB      
57	2/21/20	12:55:07	45.8	dB      
58	2/21/20	12:55:12	45.1	dB      
59	2/21/20	12:55:17	45.9	dB      
60	2/21/20	12:55:22	48.3	dB      
61	2/21/20	12:55:27	46.6	dB      
62	2/21/20	12:55:32	48.2	dB      
63	2/21/20	12:55:37	45.2	dB      
64	2/21/20	12:55:42	46.6	dB      
65	2/21/20	12:55:47	46.3	dB      
66	2/21/20	12:55:52	51.1	dB      
67	2/21/20	12:55:57	51.3	dB      
68	2/21/20	12:56:02	47.8	dB      
69	2/21/20	12:56:07	43.9	dB      
70	2/21/20	12:56:12	45.5	dB      
71	2/21/20	12:56:17	44.7	dB      
72	2/21/20	12:56:22	47.3	dB      
73	2/21/20	12:56:27	44	dB      
74	2/21/20	12:56:32	45.5	dB      
75	2/21/20	12:56:37	46.4	dB      
76	2/21/20	12:56:42	46.1	dB      
77	2/21/20	12:56:47	45.4	dB      
78	2/21/20	12:56:52	60.4	dB      
79	2/21/20	12:56:57	47	dB      
80	2/21/20	12:57:02	51.3	dB      
81	2/21/20	12:57:07	47	dB      
82	2/21/20	12:57:12	46.4	dB      
83	2/21/20	12:57:17	46.3	dB      
84	2/21/20	12:57:22	47.2	dB      
85	2/21/20	12:57:27	46.9	dB      
86	2/21/20	12:57:32	47.3	dB      
87	2/21/20	12:57:37	49.2	dB      
88	2/21/20	12:57:42	45.8	dB      
89	2/21/20	12:57:47	46.1	dB      
90	2/21/20	12:57:52	46.3	dB      
91	2/21/20	12:57:57	46	dB      
92	2/21/20	12:58:02	46.6	dB      
93	2/21/20	12:58:07	49.9	dB      
94	2/21/20	12:58:12	45.5	dB      
95	2/21/20	12:58:17	46.2	dB      
96	2/21/20	12:58:22	48.4	dB      
97	2/21/20	12:58:27	45.8	dB      
98	2/21/20	12:58:32	45.8	dB      
99	2/21/20	12:58:37	48.8	dB      
100	2/21/20	12:58:42	47.3	dB      
101	2/21/20	12:58:47	46.3	dB      
102	2/21/20	12:58:52	48.7	dB      
103	2/21/20	12:58:57	48	dB      
104	2/21/20	12:59:02	45.7	dB      
105	2/21/20	12:59:07	47.2	dB      
106	2/21/20	12:59:12	50.4	dB      
107	2/21/20	12:59:17	51.8	dB      
108	2/21/20	12:59:22	46.4	dB      
109	2/21/20	12:59:27	46.2	dB      
110	2/21/20	12:59:32	46	dB      
111	2/21/20	12:59:37	47.1	dB      
112	2/21/20	12:59:42	46.1	dB      
113	2/21/20	12:59:47	52.9	dB      
114	2/21/20	12:59:52	49.8	dB      
115	2/21/20	12:59:57	47.3	dB      
116	2/21/20	13:00:02	46.5	dB      
117	2/21/20	13:00:07	46.2	dB      
118	2/21/20	13:00:12	46.9	dB      
119	2/21/20	13:00:17	48	dB      
120	2/21/20	13:00:22	46	dB      
121	2/21/20	13:00:27	53.8	dB      
122	2/21/20	13:00:32	51.2	dB      
123	2/21/20	13:00:37	46.8	dB      
124	2/21/20	13:00:42	43.4	dB      
125	2/21/20	13:00:47	45.1	dB      
126	2/21/20	13:00:52	45.8	dB      
127	2/21/20	13:00:57	44.4	dB      
128	2/21/20	13:01:02	45.1	dB      
129	2/21/20	13:01:07	45.7	dB      
130	2/21/20	13:01:12	44.6	dB      
131	2/21/20	13:01:17	44.5	dB      
132	2/21/20	13:01:22	47.5	dB      
133	2/21/20	13:01:27	44.1	dB      
