Place	Date	Time	Value	Unit
146	2/11/20	22:50:54	44	dB      
147	2/11/20	22:50:59	42.3	dB      
148	2/11/20	22:51:04	41.2	dB      
149	2/11/20	22:51:09	40.7	dB      
150	2/11/20	22:51:14	40.8	dB      
151	2/11/20	22:51:19	40.8	dB      
152	2/11/20	22:51:24	42.7	dB      
153	2/11/20	22:51:29	43.3	dB      
154	2/11/20	22:51:34	45.6	dB      
155	2/11/20	22:51:39	42.7	dB      
156	2/11/20	22:51:44	43.6	dB      
157	2/11/20	22:51:49	42.5	dB      
158	2/11/20	22:51:54	42.8	dB      
159	2/11/20	22:51:59	44.4	dB      
160	2/11/20	22:52:04	43.5	dB      
161	2/11/20	22:52:09	42.4	dB      
162	2/11/20	22:52:14	43.4	dB      
163	2/11/20	22:52:19	42.5	dB      
164	2/11/20	22:52:24	43	dB      
165	2/11/20	22:52:29	44.7	dB      
166	2/11/20	22:52:34	44.8	dB      
167	2/11/20	22:52:39	42	dB      
168	2/11/20	22:52:44	41.2	dB      
169	2/11/20	22:52:49	41.5	dB      
170	2/11/20	22:52:54	41.9	dB      
171	2/11/20	22:52:59	46.3	dB      
172	2/11/20	22:53:04	42.7	dB      
173	2/11/20	22:53:09	43.5	dB      
174	2/11/20	22:53:14	43.8	dB      
175	2/11/20	22:53:19	42.5	dB      
176	2/11/20	22:53:24	42	dB      
177	2/11/20	22:53:29	42.6	dB      
178	2/11/20	22:53:34	42.7	dB      
179	2/11/20	22:53:39	41.8	dB      
180	2/11/20	22:53:44	43.1	dB      
181	2/11/20	22:53:49	49	dB      
182	2/11/20	22:53:54	43.9	dB      
183	2/11/20	22:53:59	46.7	dB      
184	2/11/20	22:54:04	47.1	dB      
185	2/11/20	22:54:09	43.3	dB      
186	2/11/20	22:54:14	46.2	dB      
187	2/11/20	22:54:19	44.7	dB      
188	2/11/20	22:54:24	42.7	dB      
189	2/11/20	22:54:29	41.7	dB      
190	2/11/20	22:54:34	42.6	dB      
191	2/11/20	22:54:39	42.5	dB      
192	2/11/20	22:54:44	42.5	dB      
193	2/11/20	22:54:49	42.7	dB      
194	2/11/20	22:54:54	41.3	dB      
195	2/11/20	22:54:59	41.3	dB      
196	2/11/20	22:55:04	42.5	dB      
197	2/11/20	22:55:09	43.9	dB      
198	2/11/20	22:55:14	43	dB      
199	2/11/20	22:55:19	43.6	dB      
200	2/11/20	22:55:24	43.9	dB      
201	2/11/20	22:55:29	47	dB      
202	2/11/20	22:55:34	45.8	dB      
203	2/11/20	22:55:39	44.4	dB      
204	2/11/20	22:55:44	43.7	dB      
205	2/11/20	22:55:49	43.5	dB      
206	2/11/20	22:55:54	43.7	dB      
207	2/11/20	22:55:59	43.3	dB      
208	2/11/20	22:56:04	43.4	dB      
209	2/11/20	22:56:09	44.7	dB      
210	2/11/20	22:56:14	47.6	dB      
211	2/11/20	22:56:19	44.2	dB      
212	2/11/20	22:56:24	43.9	dB      
213	2/11/20	22:56:29	43.9	dB      
214	2/11/20	22:56:34	44.9	dB      
215	2/11/20	22:56:39	45	dB      
216	2/11/20	22:56:44	45.1	dB      
217	2/11/20	22:56:49	45.1	dB      
218	2/11/20	22:56:54	44.7	dB      
219	2/11/20	22:56:59	44.1	dB      
220	2/11/20	22:57:04	45.2	dB      
221	2/11/20	22:57:09	45.8	dB      
222	2/11/20	22:57:14	45.1	dB      
223	2/11/20	22:57:19	43.2	dB      
224	2/11/20	22:57:24	45.5	dB      
225	2/11/20	22:57:29	46.2	dB      
226	2/11/20	22:57:34	43.6	dB      
227	2/11/20	22:57:39	44.7	dB      
228	2/11/20	22:57:44	43.1	dB      
229	2/11/20	22:57:49	42.8	dB      
230	2/11/20	22:57:54	42.4	dB      
231	2/11/20	22:57:59	43.1	dB      
232	2/11/20	22:58:04	43.1	dB      
233	2/11/20	22:58:09	44.8	dB      
234	2/11/20	22:58:14	44.2	dB      
235	2/11/20	22:58:19	43.6	dB      
236	2/11/20	22:58:24	45.1	dB      
237	2/11/20	22:58:29	44.8	dB      
