Place	Date	Time	Value	Unit
30000	3/27/20	20:51:12	42.5	dB      
29999	3/27/20	20:51:07	41.4	dB      
29998	3/27/20	20:51:02	41.6	dB      
29997	3/27/20	20:50:57	41.4	dB      
29996	3/27/20	20:50:52	41.7	dB      
29995	3/27/20	20:50:47	41.5	dB      
29994	3/27/20	20:50:42	42	dB      
29993	3/27/20	20:50:37	44.2	dB      
29992	3/27/20	20:50:32	41.7	dB      
29991	3/27/20	20:50:27	41.5	dB      
29990	3/27/20	20:50:22	41.3	dB      
29989	3/27/20	20:50:17	41.5	dB      
29988	3/27/20	20:50:12	44.3	dB      
29987	3/27/20	20:50:07	50.1	dB      
29986	3/27/20	20:50:02	47.9	dB      
29985	3/27/20	20:49:57	42.9	dB      
29984	3/27/20	20:49:52	39.7	dB      
29983	3/27/20	20:49:47	40.2	dB      
29982	3/27/20	20:49:42	40.4	dB      
29981	3/27/20	20:49:37	42.3	dB      
29980	3/27/20	20:49:32	40.8	dB      
29979	3/27/20	20:49:27	40.2	dB      
29978	3/27/20	20:49:22	43.2	dB      
29977	3/27/20	20:49:17	40.1	dB      
29976	3/27/20	20:49:12	40.2	dB      
29975	3/27/20	20:49:07	40.3	dB      
29974	3/27/20	20:49:02	39.2	dB      
29973	3/27/20	20:48:57	38.7	dB      
29972	3/27/20	20:48:52	39.3	dB      
29971	3/27/20	20:48:47	39.3	dB      
29970	3/27/20	20:48:42	42.5	dB      
29969	3/27/20	20:48:37	40.8	dB      
29968	3/27/20	20:48:32	39.8	dB      
29967	3/27/20	20:48:27	40.1	dB      
29966	3/27/20	20:48:22	40.6	dB      
29965	3/27/20	20:48:17	46.8	dB      
29964	3/27/20	20:48:12	45.1	dB      
29963	3/27/20	20:48:07	39.5	dB      
29962	3/27/20	20:48:02	39.4	dB      
29961	3/27/20	20:47:57	39.2	dB      
29960	3/27/20	20:47:52	38.9	dB      
29959	3/27/20	20:47:47	39.7	dB      
29958	3/27/20	20:47:42	39.6	dB      
29957	3/27/20	20:47:37	39.7	dB      
29956	3/27/20	20:47:32	41.9	dB      
29955	3/27/20	20:47:27	40.3	dB      
29954	3/27/20	20:47:22	39.4	dB      
29953	3/27/20	20:47:17	41.2	dB      
29952	3/27/20	20:47:12	41.5	dB      
29951	3/27/20	20:47:07	41.5	dB      
29950	3/27/20	20:47:02	41.5	dB      
29949	3/27/20	20:46:57	41.5	dB      
29948	3/27/20	20:46:52	44.8	dB      
29947	3/27/20	20:46:47	52.8	dB      
29946	3/27/20	20:46:42	47.3	dB      
29945	3/27/20	20:46:37	40.9	dB      
29944	3/27/20	20:46:32	39.3	dB      
29943	3/27/20	20:46:27	40	dB      
29942	3/27/20	20:46:22	40.5	dB      
29941	3/27/20	20:46:17	39.4	dB      
29940	3/27/20	20:46:12	38.8	dB      
29939	3/27/20	20:46:07	39.1	dB      
29938	3/27/20	20:46:02	52	dB      
29937	3/27/20	20:45:57	40.6	dB      
29936	3/27/20	20:45:52	39.1	dB      
29935	3/27/20	20:45:47	39.4	dB      
29934	3/27/20	20:45:42	38.6	dB      
29933	3/27/20	20:45:37	39.1	dB      
29932	3/27/20	20:45:32	40.9	dB      
29931	3/27/20	20:45:27	39.5	dB      
29930	3/27/20	20:45:22	39.4	dB      
29929	3/27/20	20:45:17	39.2	dB      
29928	3/27/20	20:45:12	38.6	dB      
29927	3/27/20	20:45:07	40.1	dB      
29926	3/27/20	20:45:02	39.6	dB      
29925	3/27/20	20:44:57	39.6	dB      
29924	3/27/20	20:44:52	40.8	dB      
29923	3/27/20	20:44:47	40	dB      
29922	3/27/20	20:44:42	38.7	dB      
29921	3/27/20	20:44:37	39.2	dB      
29920	3/27/20	20:44:32	40.8	dB      
29919	3/27/20	20:44:27	41.8	dB      
29918	3/27/20	20:44:22	38.8	dB      
29917	3/27/20	20:44:17	39.4	dB      
29916	3/27/20	20:44:12	39.7	dB      
29915	3/27/20	20:44:07	38.7	dB      
29914	3/27/20	20:44:02	39.5	dB      
29913	3/27/20	20:43:57	42.2	dB      
29912	3/27/20	20:43:52	39.2	dB      
29911	3/27/20	20:43:47	40.3	dB      
29910	3/27/20	20:43:42	39.2	dB      
29909	3/27/20	20:43:37	38.8	dB      
29908	3/27/20	20:43:32	38.7	dB      
29907	3/27/20	20:43:27	38.5	dB      
29906	3/27/20	20:43:22	38.5	dB      
29905	3/27/20	20:43:17	38.9	dB      
29904	3/27/20	20:43:12	38.6	dB      
29903	3/27/20	20:43:07	40.3	dB      
29902	3/27/20	20:43:02	39.6	dB      
29901	3/27/20	20:42:57	40.9	dB      
29900	3/27/20	20:42:52	42.4	dB      
29899	3/27/20	20:42:47	40.1	dB      
29898	3/27/20	20:42:42	39.5	dB      
29897	3/27/20	20:42:37	38.4	dB      
29896	3/27/20	20:42:32	38.6	dB      
29895	3/27/20	20:42:27	39.6	dB      
29894	3/27/20	20:42:22	40	dB      
29893	3/27/20	20:42:17	40.7	dB      
29892	3/27/20	20:42:12	40.5	dB      
29891	3/27/20	20:42:07	38.5	dB      
29890	3/27/20	20:42:02	38.8	dB      
29889	3/27/20	20:41:57	39.5	dB      
29888	3/27/20	20:41:52	40.4	dB      
29887	3/27/20	20:41:47	40.3	dB      
29886	3/27/20	20:41:42	41.2	dB      
29885	3/27/20	20:41:37	40.5	dB      
29884	3/27/20	20:41:32	39.9	dB      
29883	3/27/20	20:41:27	39.2	dB      
29882	3/27/20	20:41:22	44.3	dB      
29881	3/27/20	20:41:17	39.9	dB      
29880	3/27/20	20:41:12	39.7	dB      
29879	3/27/20	20:41:07	39.4	dB      
29878	3/27/20	20:41:02	40.1	dB      
29877	3/27/20	20:40:57	40	dB      
29876	3/27/20	20:40:52	40.1	dB      
29875	3/27/20	20:40:47	40.2	dB      
29874	3/27/20	20:40:42	42.6	dB      
29873	3/27/20	20:40:37	40.3	dB      
29872	3/27/20	20:40:32	39.6	dB      
29871	3/27/20	20:40:27	40	dB      
29870	3/27/20	20:40:22	39.5	dB      
29869	3/27/20	20:40:17	40	dB      
29868	3/27/20	20:40:12	45.1	dB      
29867	3/27/20	20:40:07	39.6	dB      
29866	3/27/20	20:40:02	39.8	dB      
29865	3/27/20	20:39:57	38.3	dB      
29864	3/27/20	20:39:52	38.9	dB      
29863	3/27/20	20:39:47	39.2	dB      
29862	3/27/20	20:39:42	39.7	dB      
29861	3/27/20	20:39:37	40.5	dB      
29860	3/27/20	20:39:32	40.3	dB      
29859	3/27/20	20:39:27	40	dB      
29858	3/27/20	20:39:22	38.6	dB      
29857	3/27/20	20:39:17	39.3	dB      
29856	3/27/20	20:39:12	38.5	dB      
29855	3/27/20	20:39:07	39.1	dB      
29854	3/27/20	20:39:02	42.1	dB      
29853	3/27/20	20:38:57	40.1	dB      
29852	3/27/20	20:38:52	42.9	dB      
29851	3/27/20	20:38:47	44.4	dB      
29850	3/27/20	20:38:42	39.3	dB      
29849	3/27/20	20:38:37	39.4	dB      
29848	3/27/20	20:38:32	39.3	dB      
29847	3/27/20	20:38:27	41.8	dB      
29846	3/27/20	20:38:22	39.5	dB      
29845	3/27/20	20:38:17	39.8	dB      
29844	3/27/20	20:38:12	39.9	dB      
29843	3/27/20	20:38:07	40.2	dB      
29842	3/27/20	20:38:02	41	dB      
29841	3/27/20	20:37:57	40.4	dB      
29840	3/27/20	20:37:52	39.4	dB      
29839	3/27/20	20:37:47	39.9	dB      
29838	3/27/20	20:37:42	39.3	dB      
29837	3/27/20	20:37:37	40.1	dB      
29836	3/27/20	20:37:32	41.5	dB      
29835	3/27/20	20:37:27	53.8	dB      
29834	3/27/20	20:37:22	42.7	dB      
29833	3/27/20	20:37:17	50.8	dB      
29832	3/27/20	20:37:12	50.2	dB      
29831	3/27/20	20:37:07	43	dB      
29830	3/27/20	20:37:02	51	dB      
29829	3/27/20	20:36:57	45.3	dB      
29828	3/27/20	20:36:52	41.1	dB      
29827	3/27/20	20:36:47	40.2	dB      
29826	3/27/20	20:36:42	39.6	dB      
29825	3/27/20	20:36:37	39.7	dB      
29824	3/27/20	20:36:32	39	dB      
29823	3/27/20	20:36:27	40.1	dB      
29822	3/27/20	20:36:22	38.6	dB      
29821	3/27/20	20:36:17	40	dB      
29820	3/27/20	20:36:12	40.2	dB      
29819	3/27/20	20:36:07	43.2	dB      
29818	3/27/20	20:36:02	39.8	dB      
29817	3/27/20	20:35:57	39.5	dB      
29816	3/27/20	20:35:52	39	dB      
29815	3/27/20	20:35:47	39.8	dB      
29814	3/27/20	20:35:42	40.6	dB      
29813	3/27/20	20:35:37	40.1	dB      
29812	3/27/20	20:35:32	44.9	dB      
29811	3/27/20	20:35:27	41.4	dB      
29810	3/27/20	20:35:22	39.8	dB      
29809	3/27/20	20:35:17	39.5	dB      
29808	3/27/20	20:35:12	39.7	dB      
