Place	Date	Time	Value	Unit
29886	2/28/20	14:00:01	42.3	dB      
29885	2/28/20	13:59:56	42.5	dB      
29884	2/28/20	13:59:51	45.6	dB      
29883	2/28/20	13:59:46	44.1	dB      
29882	2/28/20	13:59:41	43.8	dB      
29881	2/28/20	13:59:36	44	dB      
29880	2/28/20	13:59:31	42.9	dB      
29879	2/28/20	13:59:26	43	dB      
29878	2/28/20	13:59:21	45.7	dB      
29877	2/28/20	13:59:16	43.7	dB      
29876	2/28/20	13:59:11	42.8	dB      
29875	2/28/20	13:59:06	44.1	dB      
29874	2/28/20	13:59:01	42.7	dB      
29873	2/28/20	13:58:56	42	dB      
29872	2/28/20	13:58:51	42.3	dB      
29871	2/28/20	13:58:46	41	dB      
29870	2/28/20	13:58:41	42.1	dB      
29869	2/28/20	13:58:36	43.7	dB      
29868	2/28/20	13:58:31	46.4	dB      
29867	2/28/20	13:58:26	43.5	dB      
29866	2/28/20	13:58:21	44.6	dB      
29865	2/28/20	13:58:16	43.3	dB      
29864	2/28/20	13:58:11	42	dB      
29863	2/28/20	13:58:06	45.9	dB      
29862	2/28/20	13:58:01	46	dB      
29861	2/28/20	13:57:56	49.9	dB      
29860	2/28/20	13:57:51	45.6	dB      
29859	2/28/20	13:57:46	51	dB      
29858	2/28/20	13:57:41	45.2	dB      
29857	2/28/20	13:57:36	47.2	dB      
29856	2/28/20	13:57:31	45.4	dB      
29855	2/28/20	13:57:26	45.3	dB      
29854	2/28/20	13:57:21	45.9	dB      
29853	2/28/20	13:57:16	45.9	dB      
29852	2/28/20	13:57:11	45.2	dB      
29851	2/28/20	13:57:06	46.9	dB      
29850	2/28/20	13:57:01	45.3	dB      
29849	2/28/20	13:56:56	45.3	dB      
29848	2/28/20	13:56:51	45.5	dB      
29847	2/28/20	13:56:46	44.8	dB      
29846	2/28/20	13:56:41	50.5	dB      
29845	2/28/20	13:56:36	52.9	dB      
29844	2/28/20	13:56:31	47	dB      
29843	2/28/20	13:56:26	47.2	dB      
29842	2/28/20	13:56:21	46.8	dB      
29841	2/28/20	13:56:16	45.1	dB      
29840	2/28/20	13:56:11	44.6	dB      
29839	2/28/20	13:56:06	45.3	dB      
29838	2/28/20	13:56:01	43.7	dB      
29837	2/28/20	13:55:56	43.3	dB      
29836	2/28/20	13:55:51	42.5	dB      
29835	2/28/20	13:55:46	42.6	dB      
29834	2/28/20	13:55:41	42.2	dB      
29833	2/28/20	13:55:36	45	dB      
29832	2/28/20	13:55:31	42.2	dB      
29831	2/28/20	13:55:26	41.5	dB      
29830	2/28/20	13:55:21	43.5	dB      
29829	2/28/20	13:55:16	52	dB      
29828	2/28/20	13:55:11	47.6	dB      
29827	2/28/20	13:55:06	43.7	dB      
29826	2/28/20	13:55:01	43.1	dB      
29825	2/28/20	13:54:56	43.3	dB      
29824	2/28/20	13:54:51	45.7	dB      
29823	2/28/20	13:54:46	47.9	dB      
29822	2/28/20	13:54:41	48.5	dB      
29821	2/28/20	13:54:36	47.1	dB      
29820	2/28/20	13:54:31	45.1	dB      
29819	2/28/20	13:54:26	45.9	dB      
29818	2/28/20	13:54:21	43.6	dB      
29817	2/28/20	13:54:16	44.4	dB      
29816	2/28/20	13:54:11	44.2	dB      
29815	2/28/20	13:54:06	47.9	dB      
29814	2/28/20	13:54:01	43.6	dB      
29813	2/28/20	13:53:56	46.1	dB      
29812	2/28/20	13:53:51	48.5	dB      
29811	2/28/20	13:53:46	46.7	dB      
29810	2/28/20	13:53:41	42.3	dB      
29809	2/28/20	13:53:36	42.2	dB      
29808	2/28/20	13:53:31	43	dB      
29807	2/28/20	13:53:26	43.9	dB      
29806	2/28/20	13:53:21	41.9	dB      
29805	2/28/20	13:53:16	44.2	dB      
29804	2/28/20	13:53:11	51.6	dB      
29803	2/28/20	13:53:06	45.6	dB      
29802	2/28/20	13:53:01	44.8	dB      
29801	2/28/20	13:52:56	46.3	dB      
29800	2/28/20	13:52:51	45.8	dB      
29799	2/28/20	13:52:46	44.5	dB      
29798	2/28/20	13:52:41	45.3	dB      
29797	2/28/20	13:52:36	44	dB      
29796	2/28/20	13:52:31	44.2	dB      
29795	2/28/20	13:52:26	45.1	dB      
29794	2/28/20	13:52:21	48.5	dB      
29793	2/28/20	13:52:16	44.2	dB      
29792	2/28/20	13:52:11	43.9	dB      
29791	2/28/20	13:52:06	45.3	dB      
29790	2/28/20	13:52:01	44.7	dB      
29789	2/28/20	13:51:56	44.2	dB      
29788	2/28/20	13:51:51	45.5	dB      
29787	2/28/20	13:51:46	50.9	dB      
29786	2/28/20	13:51:41	48	dB      
29785	2/28/20	13:51:36	54.6	dB      
29784	2/28/20	13:51:31	63.1	dB      
29783	2/28/20	13:51:26	45.4	dB      
29782	2/28/20	13:51:21	47.3	dB      
29781	2/28/20	13:51:16	50.5	dB      
29780	2/28/20	13:51:11	47.4	dB      
29779	2/28/20	13:51:06	46.8	dB      
29778	2/28/20	13:51:01	44.3	dB      
29777	2/28/20	13:50:56	43.8	dB      
29776	2/28/20	13:50:51	43.1	dB      
29775	2/28/20	13:50:46	44.4	dB      
29774	2/28/20	13:50:41	45.4	dB      
29773	2/28/20	13:50:36	44.3	dB      
29772	2/28/20	13:50:31	44.4	dB      
29771	2/28/20	13:50:26	43.6	dB      
29770	2/28/20	13:50:21	44.3	dB      
29769	2/28/20	13:50:16	43.8	dB      
29768	2/28/20	13:50:11	46	dB      
29767	2/28/20	13:50:06	44.1	dB      
29766	2/28/20	13:50:01	44.3	dB      
29765	2/28/20	13:49:56	43.7	dB      
29764	2/28/20	13:49:51	44.1	dB      
29763	2/28/20	13:49:46	43.2	dB      
29762	2/28/20	13:49:41	43.2	dB      
29761	2/28/20	13:49:36	41.8	dB      
29760	2/28/20	13:49:31	41.4	dB      
29759	2/28/20	13:49:26	42.8	dB      
29758	2/28/20	13:49:21	43.6	dB      
29757	2/28/20	13:49:16	44.2	dB      
29756	2/28/20	13:49:11	45.2	dB      
29755	2/28/20	13:49:06	44.5	dB      
29754	2/28/20	13:49:01	44.7	dB      
29753	2/28/20	13:48:56	43	dB      
29752	2/28/20	13:48:51	42	dB      
29751	2/28/20	13:48:46	43.2	dB      
29750	2/28/20	13:48:41	42.9	dB      
29749	2/28/20	13:48:36	42.5	dB      
29748	2/28/20	13:48:31	41.5	dB      
29747	2/28/20	13:48:26	47.8	dB      
29746	2/28/20	13:48:21	42	dB      
29745	2/28/20	13:48:16	41.8	dB      
29744	2/28/20	13:48:11	44	dB      
29743	2/28/20	13:48:06	43.5	dB      
29742	2/28/20	13:48:01	43.1	dB      
29741	2/28/20	13:47:56	45	dB      
29740	2/28/20	13:47:51	45.6	dB      
29739	2/28/20	13:47:46	44.6	dB      
29738	2/28/20	13:47:41	46.5	dB      
29737	2/28/20	13:47:36	43.4	dB      
29736	2/28/20	13:47:31	46.8	dB      
29735	2/28/20	13:47:26	43	dB      
29734	2/28/20	13:47:21	42.3	dB      
29733	2/28/20	13:47:16	42.1	dB      
29732	2/28/20	13:47:11	42.5	dB      
29731	2/28/20	13:47:06	43.6	dB      
29730	2/28/20	13:47:01	45.7	dB      
29729	2/28/20	13:46:56	44.1	dB      
29728	2/28/20	13:46:51	43.4	dB      
29727	2/28/20	13:46:46	43.6	dB      
29726	2/28/20	13:46:41	43.8	dB      
29725	2/28/20	13:46:36	42.5	dB      
29724	2/28/20	13:46:31	53.1	dB      
29723	2/28/20	13:46:26	53.6	dB      
29722	2/28/20	13:46:21	45.4	dB      
29721	2/28/20	13:46:16	49.1	dB      
29720	2/28/20	13:46:11	50.2	dB      
29719	2/28/20	13:46:06	47.3	dB      
29718	2/28/20	13:46:01	45.9	dB      
29717	2/28/20	13:45:56	45.1	dB      
29716	2/28/20	13:45:51	42.2	dB      
29715	2/28/20	13:45:46	45.8	dB      
29714	2/28/20	13:45:41	41.8	dB      
29713	2/28/20	13:45:36	42.5	dB      
29712	2/28/20	13:45:31	42.4	dB      
29711	2/28/20	13:45:26	42.7	dB      
29710	2/28/20	13:45:21	43.1	dB      
29709	2/28/20	13:45:16	44.8	dB      
29708	2/28/20	13:45:11	42.4	dB      
29707	2/28/20	13:45:06	43.4	dB      
29706	2/28/20	13:45:01	43.2	dB      
29705	2/28/20	13:44:56	48.2	dB      
29704	2/28/20	13:44:51	46.3	dB      
29703	2/28/20	13:44:46	45.8	dB      
29702	2/28/20	13:44:41	45.2	dB      
29701	2/28/20	13:44:36	44.9	dB      
29700	2/28/20	13:44:31	47	dB      
29699	2/28/20	13:44:26	47.2	dB      
29698	2/28/20	13:44:21	46.2	dB      
29697	2/28/20	13:44:16	43.1	dB      
29696	2/28/20	13:44:11	43.6	dB      
29695	2/28/20	13:44:06	45.7	dB      
29694	2/28/20	13:44:01	42.5	dB      
29693	2/28/20	13:43:56	44	dB      
29692	2/28/20	13:43:51	44.1	dB      
29691	2/28/20	13:43:46	41.7	dB      
29690	2/28/20	13:43:41	43.1	dB      
29689	2/28/20	13:43:36	41.9	dB      
29688	2/28/20	13:43:31	41.7	dB      
29687	2/28/20	13:43:26	41.6	dB      
29686	2/28/20	13:43:21	42.8	dB      
29685	2/28/20	13:43:16	42.9	dB      
29684	2/28/20	13:43:11	44.6	dB      
29683	2/28/20	13:43:06	43.1	dB      
29682	2/28/20	13:43:01	45	dB      
29681	2/28/20	13:42:56	47.9	dB      
29680	2/28/20	13:42:51	46.5	dB      
29679	2/28/20	13:42:46	49.3	dB      
29678	2/28/20	13:42:41	48.8	dB      
29677	2/28/20	13:42:36	53.1	dB      
29676	2/28/20	13:42:31	45.9	dB      
29675	2/28/20	13:42:26	49.2	dB      
29674	2/28/20	13:42:21	48.4	dB      
29673	2/28/20	13:42:16	46.4	dB      
29672	2/28/20	13:42:11	44.2	dB      
29671	2/28/20	13:42:06	43.7	dB      
29670	2/28/20	13:42:01	45.3	dB      
29669	2/28/20	13:41:56	44.4	dB      
29668	2/28/20	13:41:51	44.7	dB      
29667	2/28/20	13:41:46	44.8	dB      
29666	2/28/20	13:41:41	43.3	dB      
29665	2/28/20	13:41:36	44.2	dB      
29664	2/28/20	13:41:31	45.8	dB      
29663	2/28/20	13:41:26	45.9	dB      
29662	2/28/20	13:41:21	46.8	dB      
29661	2/28/20	13:41:16	49.4	dB      
29660	2/28/20	13:41:11	48.9	dB      
29659	2/28/20	13:41:06	51.6	dB      
29658	2/28/20	13:41:01	54.3	dB      
29657	2/28/20	13:40:56	49	dB      
29656	2/28/20	13:40:51	46.6	dB      
29655	2/28/20	13:40:46	47.8	dB      
29654	2/28/20	13:40:41	48.4	dB      
29653	2/28/20	13:40:36	47.1	dB      
29652	2/28/20	13:40:31	46.5	dB      
29651	2/28/20	13:40:26	46.6	dB      
29650	2/28/20	13:40:21	46.8	dB      
29649	2/28/20	13:40:16	48	dB      
29648	2/28/20	13:40:11	46.9	dB      
29647	2/28/20	13:40:06	48.1	dB      
29646	2/28/20	13:40:01	44.7	dB      
29645	2/28/20	13:39:56	46.8	dB      
29644	2/28/20	13:39:51	54.5	dB      
29643	2/28/20	13:39:46	61.1	dB      
29642	2/28/20	13:39:41	47.7	dB      
29641	2/28/20	13:39:36	52.7	dB      
29640	2/28/20	13:39:31	49	dB      
29639	2/28/20	13:39:26	47.2	dB      
29638	2/28/20	13:39:21	46.9	dB      
29637	2/28/20	13:39:16	46	dB      
29636	2/28/20	13:39:11	48.8	dB      
29635	2/28/20	13:39:06	47.6	dB      
29634	2/28/20	13:39:01	46.1	dB      
29633	2/28/20	13:38:56	47.5	dB      
29632	2/28/20	13:38:51	46.5	dB      
29631	2/28/20	13:38:46	46.5	dB      
29630	2/28/20	13:38:41	45.2	dB      
29629	2/28/20	13:38:36	45	dB      
29628	2/28/20	13:38:31	45.5	dB      
29627	2/28/20	13:38:26	47.8	dB      
29626	2/28/20	13:38:21	46	dB      
29625	2/28/20	13:38:16	45.7	dB      
29624	2/28/20	13:38:11	44.5	dB      
29623	2/28/20	13:38:06	46.5	dB      
29622	2/28/20	13:38:01	46.3	dB      
29621	2/28/20	13:37:56	46.8	dB      
29620	2/28/20	13:37:51	46.4	dB      
29619	2/28/20	13:37:46	44.6	dB      
29618	2/28/20	13:37:41	47.5	dB      
29617	2/28/20	13:37:36	44.1	dB      
29616	2/28/20	13:37:31	47.7	dB      
29615	2/28/20	13:37:26	44.1	dB      
29614	2/28/20	13:37:21	44.3	dB      
29613	2/28/20	13:37:16	45.4	dB      
29612	2/28/20	13:37:11	44.9	dB      
29611	2/28/20	13:37:06	44.2	dB      
29610	2/28/20	13:37:01	45.3	dB      
29609	2/28/20	13:36:56	44	dB      
29608	2/28/20	13:36:51	44	dB      
29607	2/28/20	13:36:46	45.6	dB      
29606	2/28/20	13:36:41	45.5	dB      
29605	2/28/20	13:36:36	44.5	dB      
29604	2/28/20	13:36:31	46.4	dB      
29603	2/28/20	13:36:26	46	dB      
29602	2/28/20	13:36:21	44.6	dB      
29601	2/28/20	13:36:16	44.1	dB      
29600	2/28/20	13:36:11	46.3	dB      
29599	2/28/20	13:36:06	45.4	dB      
29598	2/28/20	13:36:01	47.4	dB      
29597	2/28/20	13:35:56	45.2	dB      
29596	2/28/20	13:35:51	45.4	dB      
29595	2/28/20	13:35:46	47.2	dB      
29594	2/28/20	13:35:41	44.7	dB      
29593	2/28/20	13:35:36	45.6	dB      
29592	2/28/20	13:35:31	44.9	dB      
29591	2/28/20	13:35:26	44.8	dB      
29590	2/28/20	13:35:21	45	dB      
29589	2/28/20	13:35:16	44.4	dB      
29588	2/28/20	13:35:11	45.4	dB      
29587	2/28/20	13:35:06	47	dB      
29586	2/28/20	13:35:01	47	dB      
29585	2/28/20	13:34:56	44.6	dB      
29584	2/28/20	13:34:51	44.2	dB      
29583	2/28/20	13:34:46	44.9	dB      
29582	2/28/20	13:34:41	46.4	dB      
29581	2/28/20	13:34:36	46.9	dB      
29580	2/28/20	13:34:31	47.2	dB      
29579	2/28/20	13:34:26	45.4	dB      
29578	2/28/20	13:34:21	49.6	dB      
29577	2/28/20	13:34:16	43.8	dB      
29576	2/28/20	13:34:11	45	dB      
29575	2/28/20	13:34:06	48	dB      
29574	2/28/20	13:34:01	44.2	dB      
29573	2/28/20	13:33:56	44.7	dB      
29572	2/28/20	13:33:51	46.7	dB      
29571	2/28/20	13:33:46	44.3	dB      
29570	2/28/20	13:33:41	44.8	dB      
29569	2/28/20	13:33:36	45.2	dB      
29568	2/28/20	13:33:31	44	dB      
29567	2/28/20	13:33:26	43.9	dB      
29566	2/28/20	13:33:21	44.5	dB      
29565	2/28/20	13:33:16	47.8	dB      
29564	2/28/20	13:33:11	46.3	dB      
29563	2/28/20	13:33:06	46.2	dB      
29562	2/28/20	13:33:01	45.2	dB      
29561	2/28/20	13:32:56	45.3	dB      
29560	2/28/20	13:32:51	45.9	dB      
29559	2/28/20	13:32:46	45.6	dB      
29558	2/28/20	13:32:41	44.4	dB      
29557	2/28/20	13:32:36	43.8	dB      
29556	2/28/20	13:32:31	44.5	dB      
29555	2/28/20	13:32:26	47.3	dB      
29554	2/28/20	13:32:21	45.5	dB      
29553	2/28/20	13:32:16	44	dB      
29552	2/28/20	13:32:11	47.4	dB      
29551	2/28/20	13:32:06	44	dB      
29550	2/28/20	13:32:01	43.2	dB      
29549	2/28/20	13:31:56	43.1	dB      
29548	2/28/20	13:31:51	43.2	dB      
29547	2/28/20	13:31:46	42.5	dB      
29546	2/28/20	13:31:41	42.7	dB      
29545	2/28/20	13:31:36	44.3	dB      
29544	2/28/20	13:31:31	45.6	dB      
29543	2/28/20	13:31:26	48	dB      
29542	2/28/20	13:31:21	44.6	dB      
29541	2/28/20	13:31:16	44.2	dB      
29540	2/28/20	13:31:11	50.5	dB      
29539	2/28/20	13:31:06	45.3	dB      
29538	2/28/20	13:31:01	45.6	dB      
29537	2/28/20	13:30:56	44.2	dB      
29536	2/28/20	13:30:51	42.8	dB      
29535	2/28/20	13:30:46	42.8	dB      
29534	2/28/20	13:30:41	47.8	dB      
29533	2/28/20	13:30:36	42.9	dB      
29532	2/28/20	13:30:31	44	dB      
29531	2/28/20	13:30:26	44.4	dB      
29530	2/28/20	13:30:21	43.3	dB      
29529	2/28/20	13:30:16	44.1	dB      
29528	2/28/20	13:30:11	45.4	dB      
29527	2/28/20	13:30:06	45.5	dB      
29526	2/28/20	13:30:01	46.7	dB      
29525	2/28/20	13:29:56	45.5	dB      
29524	2/28/20	13:29:51	46.6	dB      
29523	2/28/20	13:29:46	45.9	dB      
29522	2/28/20	13:29:41	47.6	dB      
29521	2/28/20	13:29:36	48.6	dB      
29520	2/28/20	13:29:31	46.3	dB      
29519	2/28/20	13:29:26	45.9	dB      
29518	2/28/20	13:29:21	45.6	dB      
29517	2/28/20	13:29:16	53.5	dB      
29516	2/28/20	13:29:11	47.3	dB      
29515	2/28/20	13:29:06	47.6	dB      
29514	2/28/20	13:29:01	47.9	dB      
29513	2/28/20	13:28:56	45.3	dB      
29512	2/28/20	13:28:51	45.2	dB      
29511	2/28/20	13:28:46	44.8	dB      
29510	2/28/20	13:28:41	45.3	dB      
29509	2/28/20	13:28:36	44.7	dB      
29508	2/28/20	13:28:31	47.2	dB      
29507	2/28/20	13:28:26	44.8	dB      
29506	2/28/20	13:28:21	44.5	dB      
29505	2/28/20	13:28:16	45.6	dB      
29504	2/28/20	13:28:11	47.2	dB      
29503	2/28/20	13:28:06	45.5	dB      
29502	2/28/20	13:28:01	48	dB      
29501	2/28/20	13:27:56	46.1	dB      
29500	2/28/20	13:27:51	47	dB      
29499	2/28/20	13:27:46	46.6	dB      
29498	2/28/20	13:27:41	43.9	dB      
29497	2/28/20	13:27:36	44.8	dB      
29496	2/28/20	13:27:31	46.6	dB      
29495	2/28/20	13:27:26	44.2	dB      
29494	2/28/20	13:27:21	43.3	dB      
29493	2/28/20	13:27:16	43.4	dB      
29492	2/28/20	13:27:11	43.1	dB      
29491	2/28/20	13:27:06	43.1	dB      
29490	2/28/20	13:27:01	43.2	dB      
29489	2/28/20	13:26:56	49.2	dB      
29488	2/28/20	13:26:51	45.3	dB      
29487	2/28/20	13:26:46	45.8	dB      
29486	2/28/20	13:26:41	43.2	dB      
29485	2/28/20	13:26:36	44.2	dB      
29484	2/28/20	13:26:31	47	dB      
29483	2/28/20	13:26:26	46.1	dB      
29482	2/28/20	13:26:21	44.9	dB      
29481	2/28/20	13:26:16	46	dB      
29480	2/28/20	13:26:11	46.2	dB      
29479	2/28/20	13:26:06	48.2	dB      
29478	2/28/20	13:26:01	44.2	dB      
29477	2/28/20	13:25:56	43.6	dB      
29476	2/28/20	13:25:51	44.4	dB      
29475	2/28/20	13:25:46	43	dB      
29474	2/28/20	13:25:41	42.5	dB      
29473	2/28/20	13:25:36	44.9	dB      
29472	2/28/20	13:25:31	44.2	dB      
29471	2/28/20	13:25:26	44.8	dB      
29470	2/28/20	13:25:21	44.9	dB      
29469	2/28/20	13:25:16	51.3	dB      
29468	2/28/20	13:25:11	45.8	dB      
29467	2/28/20	13:25:06	46.1	dB      
29466	2/28/20	13:25:01	46.9	dB      
29465	2/28/20	13:24:56	47.5	dB      
29464	2/28/20	13:24:51	45.5	dB      
29463	2/28/20	13:24:46	44.4	dB      
29462	2/28/20	13:24:41	44.2	dB      
29461	2/28/20	13:24:36	47.6	dB      
29460	2/28/20	13:24:31	45.1	dB      
29459	2/28/20	13:24:26	45.8	dB      
29458	2/28/20	13:24:21	46	dB      
29457	2/28/20	13:24:16	48.1	dB      
29456	2/28/20	13:24:11	46.5	dB      
29455	2/28/20	13:24:06	45.1	dB      
29454	2/28/20	13:24:01	47	dB      
29453	2/28/20	13:23:56	47.7	dB      
29452	2/28/20	13:23:51	45.5	dB      
29451	2/28/20	13:23:46	44.5	dB      
29450	2/28/20	13:23:41	44.3	dB      
29449	2/28/20	13:23:36	46.2	dB      
29448	2/28/20	13:23:31	49.2	dB      
29447	2/28/20	13:23:26	46.1	dB      
29446	2/28/20	13:23:21	47.4	dB      
29445	2/28/20	13:23:16	47.3	dB      
29444	2/28/20	13:23:11	46.4	dB      
29443	2/28/20	13:23:06	46.5	dB      
29442	2/28/20	13:23:01	46.4	dB      
29441	2/28/20	13:22:56	46.2	dB      
29440	2/28/20	13:22:51	46	dB      
29439	2/28/20	13:22:46	46.5	dB      
29438	2/28/20	13:22:41	45.3	dB      
29437	2/28/20	13:22:36	44	dB      
29436	2/28/20	13:22:31	43.6	dB      
29435	2/28/20	13:22:26	44.7	dB      
29434	2/28/20	13:22:21	43.8	dB      
29433	2/28/20	13:22:16	44.1	dB      
29432	2/28/20	13:22:11	44.1	dB      
29431	2/28/20	13:22:06	45.1	dB      
29430	2/28/20	13:22:01	46.9	dB      
29429	2/28/20	13:21:56	46.3	dB      
29428	2/28/20	13:21:51	46.3	dB      
29427	2/28/20	13:21:46	45.6	dB      
29426	2/28/20	13:21:41	46.7	dB      
29425	2/28/20	13:21:36	47	dB      
29424	2/28/20	13:21:31	45.7	dB      
29423	2/28/20	13:21:26	44.1	dB      
29422	2/28/20	13:21:21	44	dB      
29421	2/28/20	13:21:16	44.2	dB      
29420	2/28/20	13:21:11	46.2	dB      
29419	2/28/20	13:21:06	47.4	dB      
29418	2/28/20	13:21:01	47.2	dB      
29417	2/28/20	13:20:56	45.8	dB      
29416	2/28/20	13:20:51	44.7	dB      
29415	2/28/20	13:20:46	44.5	dB      
29414	2/28/20	13:20:41	46.1	dB      
29413	2/28/20	13:20:36	45.5	dB      
29412	2/28/20	13:20:31	45.3	dB      
29411	2/28/20	13:20:26	47.8	dB      
29410	2/28/20	13:20:21	45	dB      
29409	2/28/20	13:20:16	44.5	dB      
29408	2/28/20	13:20:11	45.3	dB      
29407	2/28/20	13:20:06	46.1	dB      
29406	2/28/20	13:20:01	47.4	dB      
29405	2/28/20	13:19:56	46.1	dB      
29404	2/28/20	13:19:51	45	dB      
29403	2/28/20	13:19:46	45	dB      
29402	2/28/20	13:19:41	44	dB      
29401	2/28/20	13:19:36	44.7	dB      
29400	2/28/20	13:19:31	45.4	dB      
29399	2/28/20	13:19:26	47.3	dB      
29398	2/28/20	13:19:21	49	dB      
29397	2/28/20	13:19:16	48.7	dB      
29396	2/28/20	13:19:11	57	dB      
29395	2/28/20	13:19:06	56.2	dB      
29394	2/28/20	13:19:01	53.2	dB      
29393	2/28/20	13:18:56	48.1	dB      
29392	2/28/20	13:18:51	48.2	dB      
29391	2/28/20	13:18:46	46.4	dB      
29390	2/28/20	13:18:41	46.9	dB      
29389	2/28/20	13:18:36	46.1	dB      
29388	2/28/20	13:18:31	43.3	dB      
