Place	Date	Time	Value	Unit
17823	2/7/20	18:00:48	48.7	dB      
17822	2/7/20	18:00:43	47	dB      
17821	2/7/20	18:00:38	45.6	dB      
17820	2/7/20	18:00:33	47.8	dB      
17819	2/7/20	18:00:28	46.1	dB      
17818	2/7/20	18:00:23	48	dB      
17817	2/7/20	18:00:18	45.9	dB      
17816	2/7/20	18:00:13	47.7	dB      
17815	2/7/20	18:00:08	48	dB      
17814	2/7/20	18:00:03	48.3	dB      
17813	2/7/20	17:59:58	48.9	dB      
17812	2/7/20	17:59:53	46.3	dB      
17811	2/7/20	17:59:48	46.7	dB      
17810	2/7/20	17:59:43	48.9	dB      
17809	2/7/20	17:59:38	50	dB      
17808	2/7/20	17:59:33	49.1	dB      
17807	2/7/20	17:59:28	51.6	dB      
17806	2/7/20	17:59:23	52.2	dB      
17805	2/7/20	17:59:18	49.3	dB      
17804	2/7/20	17:59:13	47.7	dB      
17803	2/7/20	17:59:08	48	dB      
17802	2/7/20	17:59:03	47.9	dB      
17801	2/7/20	17:58:58	47.2	dB      
17800	2/7/20	17:58:53	50	dB      
17799	2/7/20	17:58:48	48.5	dB      
17798	2/7/20	17:58:43	48.4	dB      
17797	2/7/20	17:58:38	48.8	dB      
17796	2/7/20	17:58:33	51.5	dB      
17795	2/7/20	17:58:28	48.5	dB      
17794	2/7/20	17:58:23	53.3	dB      
17793	2/7/20	17:58:18	54.1	dB      
17792	2/7/20	17:58:13	53.8	dB      
17791	2/7/20	17:58:08	54.1	dB      
17790	2/7/20	17:58:03	54.6	dB      
17789	2/7/20	17:57:58	53.8	dB      
17788	2/7/20	17:57:53	53.2	dB      
17787	2/7/20	17:57:48	53.4	dB      
17786	2/7/20	17:57:43	52.9	dB      
17785	2/7/20	17:57:38	53.3	dB      
17784	2/7/20	17:57:33	53.5	dB      
17783	2/7/20	17:57:28	53.4	dB      
17782	2/7/20	17:57:23	53.5	dB      
17781	2/7/20	17:57:18	52.8	dB      
17780	2/7/20	17:57:13	54	dB      
17779	2/7/20	17:57:08	53.5	dB      
17778	2/7/20	17:57:03	53.9	dB      
17777	2/7/20	17:56:58	53.5	dB      
17776	2/7/20	17:56:53	53.2	dB      
17775	2/7/20	17:56:48	53.3	dB      
17774	2/7/20	17:56:43	53.5	dB      
17773	2/7/20	17:56:38	53.9	dB      
17772	2/7/20	17:56:33	54.1	dB      
17771	2/7/20	17:56:28	53.4	dB      
17770	2/7/20	17:56:23	53.9	dB      
17769	2/7/20	17:56:18	53	dB      
17768	2/7/20	17:56:13	54.1	dB      
17767	2/7/20	17:56:08	53.4	dB      
17766	2/7/20	17:56:03	55.5	dB      
17765	2/7/20	17:55:58	54.4	dB      
